DAY,HOUR,MONTH,NumericMachine_ID,NumericSensor_ID,NormalizedReading
2,23,1,5,3,-0.08275150758851284
3,0,1,1,1,0.28262933001264956
3,0,1,1,2,-1.7388453749837076
3,0,1,1,3,-1.3762337603270574
3,0,1,2,1,0.7188479084652449
3,0,1,2,2,0.14545518635621574
3,0,1,2,3,-0.21000984250279964
3,0,1,3,1,-0.007241041566196714
3,0,1,3,2,0.3224783510100508
3,0,1,3,3,-0.5664040517177529
3,0,1,4,1,-0.8053633702676087
3,0,1,4,2,0.17047838496536416
3,0,1,4,3,-1.0057788741893927
3,0,1,5,1,0.38325476681177145
3,0,1,5,2,-1.7312474143084335
3,0,1,5,3,1.0052359503556745
3,1,1,1,1,0.447711238914036
3,1,1,1,2,0.2307673846181367
3,1,1,1,3,0.9586906033163147
3,1,1,2,1,1.642659831764107
3,1,1,2,2,0.9904247004234178
3,1,1,2,3,-1.8697782062571462
3,1,1,3,1,-1.3075061548738067
3,1,1,3,2,-0.651610668137375
3,1,1,3,3,0.000429373446689891
3,1,1,4,1,0.49285103388438817
3,1,1,4,2,-0.7527111771841216
3,1,1,4,3,0.16138412802401603
3,1,1,5,1,-0.7824017696827246
3,1,1,5,2,-0.6382867944088298
3,1,1,5,3,-1.4348109878807387
3,2,1,1,1,-0.9505435836460464
3,2,1,1,2,-1.3797390207563944
3,2,1,1,3,-1.0032750087081772
3,2,1,2,1,1.0297646339579554
3,2,1,2,2,-0.976754667391685
3,2,1,2,3,2.6112466492995425
3,2,1,3,1,0.4684676418618105
3,2,1,3,2,0.15945013436046987
3,2,1,3,3,-0.8855554505950224
3,2,1,4,1,0.6758190966576472
3,2,1,4,2,-0.6023445060606424
3,2,1,4,3,0.09651471689403683
3,2,1,5,1,2.5388235659571907
3,2,1,5,2,-0.1219337120889035
3,2,1,5,3,1.1255622438173067
3,3,1,1,1,-0.7301045971043766
3,3,1,1,2,-0.060756242121999884
3,3,1,1,3,1.7481689395233098
3,3,1,2,1,-0.6537628794252826
3,3,1,2,2,1.7898891904831402
3,3,1,2,3,0.6832740770819292
3,3,1,3,1,-0.5891505819804184
3,3,1,3,2,0.6077990328553594
3,3,1,3,3,0.9485364652065498
3,3,1,4,1,0.5971828512011031
3,3,1,4,2,-1.5986586665717295
3,3,1,4,3,-0.7541069596633656
3,3,1,5,1,-0.27365548139878454
3,3,1,5,2,-0.1002696834729242
3,3,1,5,3,0.5960430104418566
3,4,1,1,1,0.15230262026214994
3,4,1,1,2,-1.3633703962723762
3,4,1,1,3,0.35515114005853504
3,4,1,2,1,0.5859391415335662
3,4,1,2,2,0.5350556296323712
3,4,1,2,3,1.056950694204015
3,4,1,3,1,0.8096634119100901
3,4,1,3,2,0.4342705341597072
3,4,1,3,3,-0.09599455422446368
3,4,1,4,1,-1.6895524588418784
3,4,1,4,2,0.40465733493849565
3,4,1,4,3,0.18234138339916273
3,4,1,5,1,0.24634349112320655
3,4,1,5,2,-1.3046728519834812
3,4,1,5,3,-1.1086409645490738
3,5,1,1,1,1.0292748415510629
3,5,1,1,2,-0.06533083625810372
3,5,1,1,3,0.6569772493237848
3,5,1,2,1,0.00266056749113296
3,5,1,2,2,0.004100827773505969
3,5,1,2,3,0.914206304838504
3,5,1,3,1,-0.5426479146362404
3,5,1,3,2,0.07058071853603548
3,5,1,3,3,-0.4887850954790953
3,5,1,4,1,-0.46095779121000563
3,5,1,4,2,-0.3354160409323508
3,5,1,4,3,0.19681255591697114
3,5,1,5,1,-0.5052870371415558
3,5,1,5,2,1.2322299683352889
3,5,1,5,3,-0.9218679260046565
3,6,1,1,1,-0.21290316634214182
3,6,1,1,2,-0.46620171321311016
3,6,1,1,3,1.42378381575316
3,6,1,2,1,0.1711891385821243
3,6,1,2,2,1.0079295222279638
3,6,1,2,3,-1.5138472858880774
3,6,1,3,1,0.2418070551738821
3,6,1,3,2,0.8654688003780061
3,6,1,3,3,0.05671990096930411
3,6,1,4,1,1.0416237720913997
3,6,1,4,2,-0.5438937964507671
3,6,1,4,3,1.386088020010908
3,6,1,5,1,2.277183557317248
3,6,1,5,2,-0.3891756786670034
3,6,1,5,3,-0.4719831994528674
3,7,1,1,1,1.4302015346393666
3,7,1,1,2,1.556608349291127
3,7,1,1,3,-0.549475049481151
3,7,1,2,1,-0.4466235301838847
3,7,1,2,2,-0.30798096331427066
3,7,1,2,3,-1.3724923629564816
3,7,1,3,1,-0.9459543278245985
3,7,1,3,2,-1.031591613758923
3,7,1,3,3,-0.7948379625243049
3,7,1,4,1,-0.060452111754127597
3,7,1,4,2,0.20891449743345578
3,7,1,4,3,1.5274862085760668
3,7,1,5,1,-1.0257948381259239
3,7,1,5,2,0.9603248510721839
3,7,1,5,3,-0.24006745996972167
3,8,1,1,1,-0.07525659992194207
3,8,1,1,2,0.6502844410849878
3,8,1,1,3,-1.150378804795308
3,8,1,2,1,0.3573668765633674
3,8,1,2,2,0.1410342921278148
3,8,1,2,3,0.4675994999288706
3,8,1,3,1,0.2639638454834967
3,8,1,3,2,2.433857191927063
3,8,1,3,3,-0.6645545148814458
3,8,1,4,1,-0.5576261084688611
3,8,1,4,2,-0.6499297026491451
3,8,1,4,3,-0.5821487865358458
3,8,1,5,1,-0.6642010451414156
3,8,1,5,2,1.1653744693763088
3,8,1,5,3,1.3972642034820946
3,9,1,1,1,-0.5974444786062358
3,9,1,1,2,-0.8595080863268303
3,9,1,1,3,0.4465272602747312
3,9,1,2,1,-0.5788890604100705
3,9,1,2,2,0.6083240217058605
3,9,1,2,3,0.17756844244562306
3,9,1,3,1,-1.5440834469757994
3,9,1,3,2,1.524485715266304
3,9,1,3,3,1.7732895274624085
3,9,1,4,1,-0.6395598890104308
3,9,1,4,2,-0.41408185692961236
3,9,1,4,3,0.2606548556477241
3,9,1,5,1,0.3093306420197935
3,9,1,5,2,0.6339809569444302
3,9,1,5,3,1.9879886076620028
3,10,1,1,1,-0.20296151426170894
3,10,1,1,2,-0.8253906097644752
3,10,1,1,3,-1.4074216353086342
3,10,1,2,1,-0.7579064107247345
3,10,1,2,2,-0.05889149166144562
3,10,1,2,3,1.7719674258141096
3,10,1,3,1,-0.5442172060678611
3,10,1,3,2,0.1984696086830167
3,10,1,3,3,-0.04215840543101542
3,10,1,4,1,1.1647501293254412
3,10,1,4,2,2.5056138793617224
3,10,1,4,3,-0.5574977037776934
3,10,1,5,1,-0.515996424398762
3,10,1,5,2,1.0202672492131695
3,10,1,5,3,0.6573687202537274
3,11,1,1,1,1.8242074543150484
3,11,1,1,2,0.5592352862543686
3,11,1,1,3,-0.385623049975375
3,11,1,2,1,0.5659736135679458
3,11,1,2,2,1.0849220419506247
3,11,1,2,3,0.7962000977919501
3,11,1,3,1,0.4824480092477527
3,11,1,3,2,1.0428201607425693
3,11,1,3,3,1.1456192799952474
3,11,1,4,1,1.358852353563448
3,11,1,4,2,0.6241294928030576
3,11,1,4,3,-0.19311529712282965
3,11,1,5,1,0.1212614910963416
3,11,1,5,2,1.1828972833233558
3,11,1,5,3,-0.8440614049650509
3,12,1,1,1,0.3436065836262582
3,12,1,1,2,-0.41972889935471136
3,12,1,1,3,0.0030877548918469976
3,12,1,2,1,1.2549651203207977
3,12,1,2,2,0.16572395533814616
3,12,1,2,3,0.02081020475959912
3,12,1,3,1,-1.3879247473608916
3,12,1,3,2,0.7218425721889965
3,12,1,3,3,0.6208981843745331
3,12,1,4,1,2.141304589501594
3,12,1,4,2,-0.33401973169565363
3,12,1,4,3,0.19382393069664355
3,12,1,5,1,0.22410979203409995
3,12,1,5,2,1.5544858035579623
3,12,1,5,3,-0.1211680172991963
3,13,1,1,1,0.2537991051744632
3,13,1,1,2,0.5832452356579378
3,13,1,1,3,0.16122621293271763
3,13,1,2,1,-0.4729159096019523
3,13,1,2,2,0.16872007445895484
3,13,1,2,3,1.049789303114524
3,13,1,3,1,-1.054005003544407
3,13,1,3,2,0.10749361002872068
3,13,1,3,3,-0.7270436803383761
3,13,1,4,1,1.171415039469253
3,13,1,4,2,-1.5515391624144037
3,13,1,4,3,-0.5855994969949673
3,13,1,5,1,0.35215997846934444
3,13,1,5,2,1.542535835885643
3,13,1,5,3,-0.09157143566907114
3,14,1,1,1,-0.5818707119829388
3,14,1,1,2,1.858717025774184
3,14,1,1,3,-1.4762356075239176
3,14,1,2,1,-2.228331539984833
3,14,1,2,2,0.4150716206569033
3,14,1,2,3,-0.5286331139163585
3,14,1,3,1,-1.048713347348105
3,14,1,3,2,0.6838796387619551
3,14,1,3,3,0.21851712633139891
3,14,1,4,1,-0.5907652360790001
3,14,1,4,2,-1.3082348501164907
3,14,1,4,3,0.8482655084299706
3,14,1,5,1,0.625623373047779
3,14,1,5,2,-0.1250550875375308
3,14,1,5,3,1.824137002487387
3,15,1,1,1,-1.0976501361421276
3,15,1,1,2,-1.5538814893464734
3,15,1,1,3,-0.7188166724719934
3,15,1,2,1,-0.07137217236059896
3,15,1,2,2,0.2180550608198575
3,15,1,2,3,-0.26736199295432533
3,15,1,3,1,0.3269598114772646
3,15,1,3,2,-1.2794199204361276
3,15,1,3,3,1.4205649550728543
3,15,1,4,1,-0.10800083593077958
3,15,1,4,2,1.0935292148399909
3,15,1,4,3,0.3176135581446615
3,15,1,5,1,0.4318394594357336
3,15,1,5,2,0.5450497883751919
3,15,1,5,3,0.42277909273256303
3,16,1,1,1,0.618131967430077
3,16,1,1,2,1.305753838053785
3,16,1,1,3,0.17115547340816173
3,16,1,2,1,0.6845280732139366
3,16,1,2,2,-0.11559852360864253
3,16,1,2,3,1.4169112321473287
3,16,1,3,1,-0.7032739589183664
3,16,1,3,2,1.7783610796087654
3,16,1,3,3,-0.06593467990345826
3,16,1,4,1,-1.458966871162824
3,16,1,4,2,0.10261990145443173
3,16,1,4,3,-0.7079414060856809
3,16,1,5,1,0.8163964791780279
3,16,1,5,2,-0.6794643584848564
3,16,1,5,3,-0.4726652937843785
3,17,1,1,1,-1.918529223405331
3,17,1,1,2,-0.47879881323662127
3,17,1,1,3,-2.45379578762864
3,17,1,2,1,-1.6123605244866808
3,17,1,2,2,0.736028255412814
3,17,1,2,3,0.7614578440996943
3,17,1,3,1,0.4004894519119593
3,17,1,3,2,-0.9943624475374288
3,17,1,3,3,-0.07350120315587999
3,17,1,4,1,-0.02931578374991996
3,17,1,4,2,-1.1860833718924924
3,17,1,4,3,1.4803022166788853
3,17,1,5,1,0.8531789890147182
3,17,1,5,2,-0.24705490340297329
3,17,1,5,3,0.0012255425143361963
3,18,1,1,1,0.1830377113773647
3,18,1,1,2,-2.070987671515357
3,18,1,1,3,-0.27331363572478606
3,18,1,2,1,-0.7088756162083669
3,18,1,2,2,-1.0290664791849462
3,18,1,2,3,-0.30729545891031956
3,18,1,3,1,1.7751015225941622
3,18,1,3,2,0.6162488040705056
3,18,1,3,3,-0.5978779260887493
3,18,1,4,1,0.547870179088796
3,18,1,4,2,1.3760786636221702
3,18,1,4,3,0.900532476048473
3,18,1,5,1,0.034026939806732166
3,18,1,5,2,-0.6737672801091492
3,18,1,5,3,0.6737289071909811
3,19,1,1,1,0.3684617505051563
3,19,1,1,2,0.8710408848646812
3,19,1,1,3,0.6105678957398853
3,19,1,2,1,1.0256684512943606
3,19,1,2,2,-0.5618717254705637
3,19,1,2,3,1.2939749530110662
3,19,1,3,1,0.17223578128222616
3,19,1,3,2,2.0531579227497287
3,19,1,3,3,-0.7160916965070988
3,19,1,4,1,1.7132716070539424
3,19,1,4,2,0.17254750046657
3,19,1,4,3,-0.6782562884179796
3,19,1,5,1,-0.510433171162841
3,19,1,5,2,-0.34661063323954644
3,19,1,5,3,0.3991955934222915
3,20,1,1,1,0.4980364912543992
3,20,1,1,2,-0.6004033184081978
3,20,1,1,3,-0.05010387633922631
3,20,1,2,1,2.1202837819412057
3,20,1,2,2,1.704836350148579
3,20,1,2,3,0.4113744306188078
3,20,1,3,1,0.01236248933202411
3,20,1,3,2,0.09453279299100745
3,20,1,3,3,0.588876461284635
3,20,1,4,1,-1.0502758041797688
3,20,1,4,2,-0.2835305031696556
3,20,1,4,3,-1.6971888380645428
3,20,1,5,1,0.37420945223109353
3,20,1,5,2,0.6226129156918748
3,20,1,5,3,-0.5097325848316087
3,21,1,1,1,1.5510132668975896
3,21,1,1,2,-1.2536013987913965
3,21,1,1,3,-1.492625000901414
3,21,1,2,1,0.19913462852028022
3,21,1,2,2,1.0232097760880925
3,21,1,2,3,1.6611451259160317
3,21,1,3,1,-0.48538818055820854
3,21,1,3,2,1.0548471552660221
3,21,1,3,3,-0.06428233415932218
3,21,1,4,1,-0.19863408443015562
3,21,1,4,2,0.859487572845223
3,21,1,4,3,0.6277487581910274
3,21,1,5,1,-1.604836814453852
3,21,1,5,2,1.4533976213018485
3,21,1,5,3,1.3567811258753248
3,22,1,1,1,-0.6523560842469619
3,22,1,1,2,0.37078392437342367
3,22,1,1,3,0.46918116426665735
3,22,1,2,1,0.23541948126734066
3,22,1,2,2,-0.5769678392362916
3,22,1,2,3,-0.6984967427436541
3,22,1,3,1,-0.05130543816556874
3,22,1,3,2,1.1490586715336033
3,22,1,3,3,0.5188372191374871
3,22,1,4,1,-0.39696495424432765
3,22,1,4,2,0.747331906568995
3,22,1,4,3,-2.8791965806239546
3,22,1,5,1,1.1250537363262452
3,22,1,5,2,-1.7684420716207252
3,22,1,5,3,-0.38877736909836846
3,23,1,1,1,-1.1473213773291158
3,23,1,1,2,-1.322636895370756
3,23,1,1,3,1.137135769431987
3,23,1,2,1,-0.49422043109270486
3,23,1,2,2,0.3213986555576907
3,23,1,2,3,-0.07270905257581321
3,23,1,3,1,0.4521623003371931
3,23,1,3,2,0.051248316905002
3,23,1,3,3,-1.310927343493724
3,23,1,4,1,0.9722900155319377
3,23,1,4,2,-0.52032106248024
3,23,1,4,3,-1.5849921522950794
3,23,1,5,1,-0.4545656429520568
3,23,1,5,2,1.4776591233291834
3,23,1,5,3,0.8259913064407025
4,0,1,1,1,-0.3749646155284001
4,0,1,1,2,-0.3755712371126286
4,0,1,1,3,-0.34790061264422556
4,0,1,2,1,2.054647616302722
4,0,1,2,2,0.35689175891991876
4,0,1,2,3,0.4050814983507802
4,0,1,3,1,1.006365725704633
4,0,1,3,2,0.21349686818183813
4,0,1,3,3,-0.2851990041751931
4,0,1,4,1,-0.22239783175739328
4,0,1,4,2,-0.09743259524954022
4,0,1,4,3,-0.0629938674092631
4,0,1,5,1,0.7031862060620242
4,0,1,5,2,0.02632911029908496
4,0,1,5,3,0.7082054412720739
4,1,1,1,1,-0.10656374622639936
4,1,1,1,2,0.0530647652589475
4,1,1,1,3,-2.0273778832154297
4,1,1,2,1,0.8922120430626356
4,1,1,2,2,0.32138322297015576
4,1,1,2,3,0.9740363334604704
4,1,1,3,1,-2.926992199388926
4,1,1,3,2,2.066294529272935
4,1,1,3,3,-0.16553903718951585
4,1,1,4,1,1.0844003737115215
4,1,1,4,2,-1.0674188863285077
4,1,1,4,3,0.5881311014185592
4,1,1,5,1,-1.0809519841241821
4,1,1,5,2,-0.6505592283016389
4,1,1,5,3,1.891648401905837
4,2,1,1,1,-0.2167205409617451
4,2,1,1,2,0.1921034935648279
4,2,1,1,3,0.8458717609018075
4,2,1,2,1,0.47083573441337356
4,2,1,2,2,0.12497314453997294
4,2,1,2,3,0.33988783017723095
4,2,1,3,1,2.3818825310281087
4,2,1,3,2,-0.08342584997932781
4,2,1,3,3,0.17574130067246008
4,2,1,4,1,1.0267720452358222
4,2,1,4,2,1.0817388758079467
4,2,1,4,3,1.1633847944155329
4,2,1,5,1,0.6141324958805124
4,2,1,5,2,-1.170696920603925
4,2,1,5,3,1.6105612717144664
4,3,1,1,1,-1.174043202196098
4,3,1,1,2,0.27745405420732894
4,3,1,1,3,-0.7812927647147127
4,3,1,2,1,-0.08995672182938369
4,3,1,2,2,0.30362637309140816
4,3,1,2,3,0.29620831787604285
4,3,1,3,1,0.39694650210311294
4,3,1,3,2,1.5908067609292884
4,3,1,3,3,0.428614951605877
4,3,1,4,1,-0.27028764246091924
4,3,1,4,2,0.9400544790148054
4,3,1,4,3,1.1658292155672405
4,3,1,5,1,-1.25544675013202
4,3,1,5,2,0.5727305669639619
4,3,1,5,3,0.6766834580656195
4,4,1,1,1,-0.32378726050898954
4,4,1,1,2,1.3523889705493721
4,4,1,1,3,-0.1760231719588137
4,4,1,2,1,0.10008754978639565
4,4,1,2,2,-0.19907938076424028
4,4,1,2,3,-0.010100885037315366
4,4,1,3,1,-1.1238859405929955
4,4,1,3,2,-1.4682587605867197
4,4,1,3,3,1.5715672002997445
4,4,1,4,1,-0.8741392269178809
4,4,1,4,2,-1.0188210566995752
4,4,1,4,3,-2.18283682474424
4,4,1,5,1,-0.6657784001166412
4,4,1,5,2,-1.3510945488629542
4,4,1,5,3,1.6191598064583068
4,5,1,1,1,0.985863817742469
4,5,1,1,2,-0.7150524218496365
4,5,1,1,3,2.2306405494383776
4,5,1,2,1,0.9577634990817979
4,5,1,2,2,-0.3511024959022747
4,5,1,2,3,-2.52945334010655
4,5,1,3,1,2.2692141901408305
4,5,1,3,2,-1.4176926805254897
4,5,1,3,3,-1.6739632459372078
4,5,1,4,1,0.9986393087267942
4,5,1,4,2,2.418282457109905
4,5,1,4,3,1.360969852052175
4,5,1,5,1,0.5391814545182222
4,5,1,5,2,0.5700802440289078
4,5,1,5,3,0.8291906697055226
4,6,1,1,1,0.7345396082519504
4,6,1,1,2,0.2559727717654511
4,6,1,1,3,0.07867507838924732
4,6,1,2,1,-0.08840881960463506
4,6,1,2,2,-0.7809809630048642
4,6,1,2,3,-0.30686950443224437
4,6,1,3,1,-1.7216039057313794
4,6,1,3,2,-0.12421739828719967
4,6,1,3,3,-1.0160149495673636
4,6,1,4,1,-1.1312128733005646
4,6,1,4,2,0.15449957925535762
4,6,1,4,3,1.3687127434028026
4,6,1,5,1,0.8942044284750624
4,6,1,5,2,-1.598935029422797
4,6,1,5,3,-1.0170537799622028
4,7,1,1,1,0.9166980066065329
4,7,1,1,2,-1.0099006358329332
4,7,1,1,3,-0.2507302513624598
4,7,1,2,1,0.5253003684506167
4,7,1,2,2,-0.9957331355745409
4,7,1,2,3,0.07985152012959996
4,7,1,3,1,-1.3620492420524306
4,7,1,3,2,-0.6281190079155012
4,7,1,3,3,0.2946303008282599
4,7,1,4,1,-1.6214672224217852
4,7,1,4,2,0.41553270793107633
4,7,1,4,3,-0.04537889150264931
4,7,1,5,1,0.5277424575877476
4,7,1,5,2,0.19859601024571358
4,7,1,5,3,1.3408025002481165
4,8,1,1,1,0.09973498774116095
4,8,1,1,2,-0.45585826407284447
4,8,1,1,3,0.09680290490006649
4,8,1,2,1,0.5185345688877676
4,8,1,2,2,0.023237935781645565
4,8,1,2,3,0.014955197233491622
4,8,1,3,1,-0.7289178022902981
4,8,1,3,2,-0.6897591443593531
4,8,1,3,3,-1.4307481192121554
4,8,1,4,1,1.7269081882278485
4,8,1,4,2,-1.2717304006483985
4,8,1,4,3,-0.7198155320664241
4,8,1,5,1,-0.7453618884551853
4,8,1,5,2,0.8707715748903125
4,8,1,5,3,-0.32116889609565236
4,9,1,1,1,1.2242019976892864
4,9,1,1,2,-0.7003672418530447
4,9,1,1,3,0.2537716941065395
4,9,1,2,1,-0.862504761689095
4,9,1,2,2,2.1231675505679317
4,9,1,2,3,-1.215367871001627
4,9,1,3,1,0.28465177757767174
4,9,1,3,2,0.6091705524763071
4,9,1,3,3,0.3888107407009286
4,9,1,4,1,-0.2113164302025292
4,9,1,4,2,-0.1557531433860473
4,9,1,4,3,0.01818056969775168
4,9,1,5,1,-0.17296428349186446
4,9,1,5,2,0.9398460662050655
4,9,1,5,3,2.188654957076073
4,10,1,1,1,-0.5841669511883772
4,10,1,1,2,-1.3978888603126158
4,10,1,1,3,-0.1141423531728356
4,10,1,2,1,2.5584824470964533
4,10,1,2,2,-0.8307772718192636
4,10,1,2,3,1.616256418287244
4,10,1,3,1,1.6549074345182506
4,10,1,3,2,-0.5802566287312668
4,10,1,3,3,0.5442642254316947
4,10,1,4,1,1.605517618578154
4,10,1,4,2,-0.4054931481073266
4,10,1,4,3,-0.22964089976917335
4,10,1,5,1,-0.6083980886062946
4,10,1,5,2,-1.042226014100605
4,10,1,5,3,-0.6761121126044748
4,11,1,1,1,-1.2517728324447588
4,11,1,1,2,0.008435671668751709
4,11,1,1,3,-0.7970174068874442
4,11,1,2,1,0.20848493196857776
4,11,1,2,2,-1.5843047080465327
4,11,1,2,3,0.30574787295513345
4,11,1,3,1,0.8092695361246618
4,11,1,3,2,-2.0229050869609604
4,11,1,3,3,0.34899919353597947
4,11,1,4,1,1.2040940572203271
4,11,1,4,2,-1.2374487513325216
4,11,1,4,3,1.6497701009059604
4,11,1,5,1,0.3940397178675041
4,11,1,5,2,-0.7319432152698547
4,11,1,5,3,-0.08157291825569345
4,12,1,1,1,0.5335895525484898
4,12,1,1,2,0.05043039926865363
4,12,1,1,3,0.5139846442898526
4,12,1,2,1,-0.9479794853479578
4,12,1,2,2,0.14394795924977016
4,12,1,2,3,-1.4418766373490206
4,12,1,3,1,-0.137126212294841
4,12,1,3,2,-0.9311844168480106
4,12,1,3,3,-0.7625143018745886
4,12,1,4,1,1.2125328699628992
4,12,1,4,2,1.067498375303137
4,12,1,4,3,0.5844890031145322
4,12,1,5,1,-1.1199167371336494
4,12,1,5,2,-0.34266493425199307
4,12,1,5,3,1.189497459234291
4,13,1,1,1,0.11625604056938395
4,13,1,1,2,2.2976504562590208
4,13,1,1,3,0.3682939135060168
4,13,1,2,1,0.1666756537266934
4,13,1,2,2,-0.33536028500456694
4,13,1,2,3,0.10806583270187786
4,13,1,3,1,-0.17844161405551337
4,13,1,3,2,0.6836314378559943
4,13,1,3,3,0.9326568024885282
4,13,1,4,1,-0.8130614512039103
4,13,1,4,2,-1.359251850975832
4,13,1,4,3,-1.8651012397738669
4,13,1,5,1,0.48316655075740167
4,13,1,5,2,-1.1309897754836105
4,13,1,5,3,-2.182336436591665
4,14,1,1,1,0.36354644816685416
4,14,1,1,2,2.471622040737381
4,14,1,1,3,-0.03178844294176551
4,14,1,2,1,0.8142399659871038
4,14,1,2,2,0.05626448069897895
4,14,1,2,3,-0.12476837989662828
4,14,1,3,1,0.894965625114278
4,14,1,3,2,-0.3164856428382373
4,14,1,3,3,0.24214969740056458
4,14,1,4,1,0.2965495001147056
4,14,1,4,2,-0.6949576929507737
4,14,1,4,3,0.9680582091211937
4,14,1,5,1,-0.20097059188687566
4,14,1,5,2,-0.782764625890393
4,14,1,5,3,0.5117345945998529
4,15,1,1,1,-0.9257353102934125
4,15,1,1,2,0.0025231104264184473
4,15,1,1,3,-0.03484182155679371
4,15,1,2,1,1.0620744172584864
4,15,1,2,2,0.4498156376862686
4,15,1,2,3,-0.050777410500493725
4,15,1,3,1,0.7934794992105361
4,15,1,3,2,1.366914889213304
4,15,1,3,3,0.5330720492054196
4,15,1,4,1,-0.015336389343250783
4,15,1,4,2,-1.3398214441104626
4,15,1,4,3,-1.0926703997372715
4,15,1,5,1,-0.3314617664634009
4,15,1,5,2,-0.6362777105141297
4,15,1,5,3,-0.21300299824048108
4,16,1,1,1,0.031041318741285573
4,16,1,1,2,0.504905666368045
4,16,1,1,3,-0.09632819925089078
4,16,1,2,1,0.46163954723417283
4,16,1,2,2,0.0388793971926126
4,16,1,2,3,-2.0046042834301714
4,16,1,3,1,-0.9666736954325134
4,16,1,3,2,-0.17004477616114086
4,16,1,3,3,-1.2375025687834158
4,16,1,4,1,0.5752636185525196
4,16,1,4,2,1.5077022495097454
4,16,1,4,3,1.1951714477013347
4,16,1,5,1,-0.23952053850027424
4,16,1,5,2,1.4676080444231372
4,16,1,5,3,0.12321865491557259
4,17,1,1,1,-0.36337836565725096
4,17,1,1,2,-0.6401749283341143
4,17,1,1,3,-0.3287019640465259
4,17,1,2,1,-0.41455794090108955
4,17,1,2,2,0.1450051904653073
4,17,1,2,3,0.13514585643781712
4,17,1,3,1,-0.022655678168345857
4,17,1,3,2,0.4119899978735069
4,17,1,3,3,1.1670070433781827
4,17,1,4,1,0.9254962071201347
4,17,1,4,2,-1.5131837309244076
4,17,1,4,3,-2.584063435299956
4,17,1,5,1,0.9102355261341216
4,17,1,5,2,-1.3949595006445363
4,17,1,5,3,-0.2508627329357052
4,18,1,1,1,-1.1978521117155927
4,18,1,1,2,-1.8308168669131009
4,18,1,1,3,0.5166960807486315
4,18,1,2,1,0.7347665722455099
4,18,1,2,2,-0.6032185959214537
4,18,1,2,3,-2.6212490596548954
4,18,1,3,1,-0.5729000815474168
4,18,1,3,2,0.36677745048770843
4,18,1,3,3,-1.5071869348621258
4,18,1,4,1,0.1579713667692033
4,18,1,4,2,-0.04104342553874388
4,18,1,4,3,0.5545905481475067
4,18,1,5,1,0.09408105152221134
4,18,1,5,2,-1.0004658264543733
4,18,1,5,3,1.1729425604060224
4,19,1,1,1,-0.1845118744503887
4,19,1,1,2,-0.053058946666058635
4,19,1,1,3,-0.9605957235694654
4,19,1,2,1,-0.46975907337221423
4,19,1,2,2,-0.9120463105011638
4,19,1,2,3,-0.1989533979929003
4,19,1,3,1,1.6889741605968096
4,19,1,3,2,-1.399990667477261
4,19,1,3,3,-1.6420706059636456
4,19,1,4,1,1.448018273125805
4,19,1,4,2,-0.23539419105145684
4,19,1,4,3,-0.6959416838702285
4,19,1,5,1,1.016003667953363
4,19,1,5,2,-0.6323742808842366
4,19,1,5,3,1.8034738972529485
4,20,1,1,1,0.6533962150057937
4,20,1,1,2,-0.5144657363384173
4,20,1,1,3,2.13534775235017
4,20,1,2,1,-0.632473836746412
4,20,1,2,2,0.7176771567701524
4,20,1,2,3,0.2741053638949249
4,20,1,3,1,1.2782949931058092
4,20,1,3,2,1.5385160344218582
4,20,1,3,3,0.0063527413889664
4,20,1,4,1,-0.7804332950160169
4,20,1,4,2,0.4350639734217904
4,20,1,4,3,-0.70459932434003
4,20,1,5,1,1.99117684372954
4,20,1,5,2,0.11106545932554507
4,20,1,5,3,-0.3916629816693145
4,21,1,1,1,0.15929404592672314
4,21,1,1,2,-1.3751727883897853
4,21,1,1,3,-0.9990083974016238
4,21,1,2,1,1.1767916396685445
4,21,1,2,2,-0.6837420742450451
4,21,1,2,3,-1.0744361073381121
4,21,1,3,1,0.5118777517420933
4,21,1,3,2,1.162056340434821
4,21,1,3,3,0.6944949053572025
4,21,1,4,1,0.9720705013283133
4,21,1,4,2,-0.7838163783448451
4,21,1,4,3,-1.4499868675419263
4,21,1,5,1,1.4782339812567373
4,21,1,5,2,-0.34894721471782236
4,21,1,5,3,-0.27697561828033873
4,22,1,1,1,1.3047937853685074
4,22,1,1,2,0.5314890078036649
4,22,1,1,3,0.4309725093696457
4,22,1,2,1,2.143055246135064
4,22,1,2,2,-0.6703427959032536
4,22,1,2,3,0.9037444897464587
4,22,1,3,1,0.03140514949894379
4,22,1,3,2,0.2433517461319229
4,22,1,3,3,1.5054158797980919
4,22,1,4,1,0.48301070996001694
4,22,1,4,2,0.513523932176408
4,22,1,4,3,1.0486629378336814
4,22,1,5,1,-0.39129351937926565
4,22,1,5,2,-0.8663740838451636
4,22,1,5,3,-1.0723306685688838
4,23,1,1,1,-1.9954784854502206
4,23,1,1,2,2.0340710900467305
4,23,1,1,3,-1.1308312602203499
4,23,1,2,1,-0.24734485583710175
4,23,1,2,2,-0.3030010208313381
4,23,1,2,3,0.2822335728225324
4,23,1,3,1,0.7914468887004332
4,23,1,3,2,0.8362608565627598
4,23,1,3,3,-0.6097970385256845
4,23,1,4,1,-0.19311893690251583
4,23,1,4,2,0.25736370969342665
4,23,1,4,3,-0.2748300082573489
4,23,1,5,1,1.5844300127976236
4,23,1,5,2,0.46612062369507584
4,23,1,5,3,0.7104470362627985
